What is Mifa,"Mifa is a pitching event for animated feature films. Six projects are being pitched, two from France, one from Colombia, one from the UK, one from Russia, and one from Portugal. The themes of the projects suggest that animation in world cinema is anything but escapist entertainment."
What is Feature Films Six,"Feature Films Six is a group of six animated feature projects from France, Colombia, the UK, Russia, and Portugal. The projects deal with themes such as child soldiers, broken families, breast cancer, and British imperialism."
What is France,"France is a country in Europe. It is known for its art, food, wine, fashion, and architecture. It is also home to many famous historical landmarks, such as the Eiffel Tower and the Louvre Museum."
What is the name of the country where one of the animated feature projects is from,Colombia
What is Russia's role in world cinema animation,"Russia is one of six countries represented in the animated feature film projects pitched at the 1100 am Mifa Pitches. Two projects are from France, one from Colombia, one from the UK, one from Russia, and one from Portugal. The projects' themes suggest that world cinema animation is anything but escapist entertainment."
What is Portugal,Portugal is a country in southwestern Europe with a population of about 10 million people. The capital of Portugal is Lisbon and the official language is Portuguese. Portugal is a member of the European Union and the Eurozone.
What is British imperialism,British imperialism is the extension of British power and influence through colonization and exploitation of other countries and peoples.
What is MacGuff,"MacGuff is a French visual effects company that is responsible for creating the visual effects for films such as Avatar, Life of Pi, and Rise of the Planet of the Apes."
What is Jacques Bled,"The CEO of Illumination MacGuff, a French animation studio that is responsible for producing films such as Despicable Me, Minions, and The Secret Life of Pets."
What is the nationality of French director Joann Sfar and producer Antoine Delesvaux,Both Sfar and Delesvaux are French.
What is Joann Sfar,"Joann Sfar is a French director who is best known for his work on the film ""The Rabbi's Cat"" and the upcoming ""Little Vampire""."
What is Rabbi,Rabbi is a French director.
What is the Rabbi's Cat,The Rabbi's Cat is a French animated film directed by Joann Sfar and produced by Antoine Delesvaux. It is based on the graphic novel of the same name by Sfar.
What is Antoine Delesvaux,"Antoine Delesvaux is a French director and producer. He is best known for his work on the animated film ""The Rabbi's Cat"" and the upcoming ""Little Vampire""."
What is Annecy WIP,Annecy WIP is a work in progress by French director Joann Sfar and producer Antoine Delesvaux. It is a sequel to the Rabbi's Cat and is about a little vampire.
What is Classic French,"Classic French is a French animation house that produces TV movies. One of its most famous movies is A Man is Dead, which is based on the true story of police shooting at demonstrators in the port of Brest in 1950."
What is Les Armateurs,Les Armateurs is a French animation studio that produced the TV movie A Man is Dead. The movie is set in the port of Brest in 1950 and is based on the true story of a police shooting of demonstrators that left one man dead.
What is Work,Work is a French animation movie that tells the story of a man who dies after police shoot at demonstrators in the port of Brest in 1950.
What is Brest,"Brest is a port city in northwestern France. In 1950, police shot at demonstrators in the city, resulting in one death."
"What is the ""Course"" that European producers discuss in order to move the sector forward","The ""Course"" that European producers discuss is a way forward for the sector. They discuss how to improve the quality of European animation and make it more competitive on the world market."
What is the European Animation Plan European,"The European Animation Plan European is a plan devised by European producers to help the animation sector move forward. The plan includes a number of different measures, such as increasing investment in animation, improving the visibility of European animation, and developing new talent."
What is Mikros Image,"Mikros Image is a French animation studio that was founded in 2000. The studio has produced several award-winning short films and commercials, and its first feature film, A Cat in Paris, was nominated for an Academy Award in 2011. Mikros Image has plans to produce more feature films in the future, as well as continue to produce short films and commercials."
What is French,French is an animation studio that sets out its plans for the future.
What is Oriental,Oriental is a French animation studio that plans to focus on the Chinese animation market.
What is Light Chaser Animation Studios,"Light Chaser Animation Studios is a French animation studio that was founded in 2011. The studio is known for its work on the films ""The Little Prince"" and ""The Secret of Kells""."
What is The Little Prince,The Little Prince is a producer from On Pictures who specializes in tall tales from the magical garden of Antoon Krings.
What is The Little Prince producer On Pictures Tall Tales from the Magical Garden of Antoon Krings,It is a tinytots targeting adventure.
What is Antoon Krings,"Antoon Krings is the producer of The Little Prince and the author of Tall Tales from the Magical Garden of Antoon Krings, a children's book."
What is the Walt Disney Television Animation,Walt Disney Television Animation is a production company that creates animated television series and films.
What is SVP Eric,Eric Coleman is the Senior Vice President of Walt Disney Television Animation. He delivered a keynote speech at 6:45 pm on France Television's 2017-2018 lineup.
What is France Televisions,"France Televisions is a French public broadcaster. It was created in 2000 from the merger of several public broadcasters. France Televisions operates four national channels, four regional channels, and eight international channels."
What is Pierre Coffin,Pierre Coffin is the creator and director of Universal's Despicable Me 3.
What is Universal,Universal is a movie studio that produces animated films.
What is Illumination,Illumination is a French animation studio that is responsible for the Despicable Me franchise.
What is Annecy,"Annecy is a French city located in the Haute-Savoie department in the Auvergne-Rh�ne-Alpes region. It is known for its picturesque scenery and for being the host of the Annecy International Animated Film Festival, which is the largest animation festival in the world."
What is Kung Fu Space Punch,"Kung Fu Space Punch is a funny mashup of 90s Kung Fu films, Spaghetti Westerns of the 60s, and the epic space adventures of the 70s, 80s and today, according to Gutierrez."
What is Work,"Work is a funny mashup of 90s Kung Fu films, Spaghetti Westerns of the 60s, and the epic space adventures of the 70s, 80s and today, according to Gutierrez."
What is Progress,"Progress is a funny mashup of 90s Kung Fu films, Spaghetti Westerns of the 60s, and the epic space adventures of the 70s, 80s and today, according to Gutierrez."
